CustomerID,recency,purchase_cnt,user_total,user_average,item_cnt,average_interval,total_transactions,cancel_frequency,cancel_rate
13388,121,3,627,209,281,0.29,3,1,0.33
14036,284,1,627,627,268,0,1,0,0
12461,154,1,627,627,282,0,1,0,0
13518,85,1,627,627,382,0,1,0,0
16362,32,9,627,70,314,0.66,9,4,0.44
15028,8,4,627,157,459,7.64,4,0,0
17994,121,6,626,104,471,2.07,6,2,0.33
15402,148,2,626,313,693,1.18,2,0,0
16469,23,4,625,156,260,1.31,4,0,0
16750,44,5,624,125,214,1.97,5,0,0
17499,289,1,623,623,711,0,1,0,0
15258,168,2,623,312,142,1.45,2,0,0
16431,213,3,623,208,442,1.12,3,0,0
16014,35,4,623,156,253,1.82,4,1,0.25
15182,154,2,623,312,253,4.07,2,0,0
12374,25,1,623,623,339,0,1,0,0
16915,9,6,622,104,132,4.87,6,0,0
17640,86,1,622,622,250,0,1,0,0
15768,115,3,622,207,244,4.23,3,0,0
18217,29,2,622,311,491,1.37,2,0,0
13402,127,2,621,311,479,6.42,2,0,0
13546,12,3,621,207,357,1.95,3,0,0
16141,88,1,620,620,238,0,1,0,0
16613,70,1,619,619,293,0,1,0,0
16268,71,2,618,309,532,0,2,0,0
13496,10,3,618,206,329,9.94,3,1,0.33
14593,21,3,617,206,330,1.18,3,0,0
14377,191,2,617,309,219,7,2,0,0
13925,36,6,617,103,327,2.2,6,2,0.33
16311,17,2,616,308,394,0.86,2,0,0
15215,44,6,616,103,211,6.43,6,3,0.5
14382,26,1,615,615,1231,0,1,0,0
13145,39,5,615,123,142,55.33,5,1,0.2
13914,3,3,614,205,379,0.97,3,1,0.33
16566,15,6,614,102,361,15.28,6,1,0.17
12603,21,1,613,613,56,0,1,0,0
18022,35,1,613,613,703,0,1,0,0
15645,18,1,612,612,255,0,1,0,0
16109,218,2,612,306,612,5.24,2,0,0
15073,9,4,612,153,277,2.33,4,1,0.25
18149,50,3,612,204,310,14.8,3,0,0
15232,113,2,612,306,686,0.9,2,0,0
13731,219,2,611,306,278,0.73,2,0,0
14152,75,3,611,204,699,3.22,3,1,0.33
14636,36,2,610,305,241,8.59,2,0,0
15795,149,1,610,610,581,0,1,0,0
16442,1,3,609,203,443,2.11,3,0,0
13357,257,1,609,609,321,0,1,0,0
13933,109,2,609,305,205,1.77,2,0,0
15275,31,2,609,305,497,0.15,2,1,0.5
15147,218,2,609,305,363,0.75,2,1,0.5
14342,21,6,609,102,338,8.45,6,2,0.33
12612,57,2,608,304,249,0.84,2,1,0.5
12933,24,4,606,152,498,2.44,4,1,0.25
17849,218,4,606,152,114,4.56,4,0,0
18218,206,4,606,152,498,3.36,4,2,0.5
17507,261,2,606,303,359,0.54,2,0,0
16718,369,1,606,606,407,0,1,0,0
13539,85,4,606,152,314,5.97,4,1,0.25
13233,74,2,605,303,1004,6.21,2,0,0
12944,35,2,605,303,289,11,2,0,0
17664,18,2,605,303,604,4.6,2,0,0
16134,21,3,604,201,357,9.11,3,1,0.33
16732,31,1,604,604,317,0,1,0,0
15322,64,2,603,302,365,0.44,2,1,0.5
12707,291,1,603,603,256,0,1,0,0
16022,260,1,603,603,255,0,1,0,0
15366,75,2,603,302,621,6.56,2,0,0
16306,213,9,602,67,471,3.53,9,3,0.33
14609,72,4,602,151,7026,74,4,0,0
18183,218,6,601,100,362,1.28,6,4,0.67
13023,64,2,600,300,280,1.76,2,0,0
12420,63,1,600,600,345,0,1,0,0
12872,326,2,600,300,319,0.58,2,0,0
18211,25,5,600,120,359,6.12,5,0,0
12556,50,2,600,300,355,0.85,2,0,0
13301,103,4,600,150,343,2.37,4,0,0
14905,154,3,600,200,274,4.65,3,1,0.33
17420,50,3,599,200,265,11.1,3,0,0
14710,14,4,599,150,375,0.32,4,0,0
13311,4,2,599,300,305,5.8,2,0,0
15720,24,1,599,599,281,0,1,0,0
16298,22,3,598,199,198,6.27,3,0,0
15381,213,2,597,299,171,7.71,2,0,0
14645,156,2,597,299,381,4.07,2,0,0
13888,119,2,596,298,254,2.58,2,0,0
14965,96,2,596,298,363,0,2,0,0
14467,17,4,596,149,276,3.34,4,0,0
14675,16,1,596,596,336,0,1,0,0
18246,23,2,596,298,166,69.67,2,0,0
13558,5,4,595,149,338,0.36,4,0,0
16654,141,5,595,119,280,7.53,5,1,0.2
16763,185,2,595,298,318,0.57,2,1,0.5
15442,248,1,594,594,120,0,1,0,0
16535,5,1,594,594,356,0,1,0,0
13314,1,4,594,149,487,0.97,4,1,0.25
13959,79,3,594,198,355,3.17,3,0,0
14108,30,3,594,198,380,2.06,3,1,0.33
12917,128,1,594,594,120,0,1,0,0
16788,123,2,593,297,303,0.9,2,0,0
16116,205,2,593,297,246,0.15,2,1,0.5
13276,63,2,591,296,161,1.24,2,0,0
14882,26,2,590,295,158,0.7,2,0,0
14133,129,5,590,118,342,6.38,5,2,0.4
13452,259,2,590,295,2,11,2,0,0
13270,366,1,590,590,200,0,1,0,0
16203,58,5,589,118,261,8.89,5,1,0.2
15624,116,4,588,147,357,4.18,4,0,0
14410,15,15,587,39,298,1.03,15,6,0.4
17351,36,3,587,196,113,9.08,3,0,0
17890,322,2,587,294,402,0.42,2,0,0
16384,89,2,585,293,260,5.44,2,0,0
12616,85,5,585,117,269,6.39,5,3,0.6
15648,204,4,585,146,211,2.48,4,2,0.5
13243,203,1,585,585,232,0,1,0,0
15222,318,1,585,585,440,0,1,0,0
13557,28,2,584,292,546,7.64,2,0,0
17867,30,8,584,73,219,3.71,8,2,0.25
14023,7,2,584,292,345,8.07,2,0,0
16072,288,1,584,584,140,0,1,0,0
15762,65,2,584,292,251,0.33,2,0,0
15573,31,2,583,292,354,0.56,2,0,0
13427,19,3,583,194,545,6.96,3,0,0
16838,197,3,583,194,184,3.56,3,1,0.33
15969,2,4,583,146,120,9.05,4,1,0.25
12427,11,5,582,116,229,11.55,5,2,0.4
12695,7,4,582,146,220,7.73,4,0,0
14692,137,5,582,116,255,2.69,5,1,0.2
18232,81,5,582,116,299,2.92,5,1,0.2
17259,148,2,581,291,388,1.91,2,0,0
18095,312,2,580,290,419,1,2,0,0
13292,38,2,579,290,347,8.17,2,0,0
17142,239,1,579,579,81,0,1,0,0
17119,3,3,579,193,326,1.56,3,1,0.33
16005,12,4,579,145,280,1.29,4,0,0
14529,60,3,579,193,325,0.23,3,0,0
14284,30,3,578,193,157,1.64,3,1,0.33
15550,4,4,576,144,295,4.93,4,0,0
16723,91,2,576,288,398,0.39,2,0,0
12673,5,2,575,288,349,8.03,2,0,0
13487,57,3,575,192,265,8.94,3,0,0
12589,28,2,575,288,302,3.59,2,0,0
14323,114,4,574,144,340,3.07,4,2,0.5
15303,290,1,574,574,248,0,1,0,0
18123,24,2,574,287,582,0.21,2,0,0
14176,297,5,574,115,207,2.23,5,1,0.2
13379,26,3,573,191,601,1.14,3,0,0
13368,256,2,573,287,326,2.96,2,0,0
15821,44,2,571,286,202,0.28,2,0,0
17616,173,3,571,190,224,96.5,3,0,0
17540,8,3,570,190,193,12.24,3,1,0.33
12624,106,2,569,285,351,2.03,2,0,0
17360,17,3,568,189,328,1.34,3,0,0
13321,72,2,567,284,372,1.4,2,0,0
18150,32,3,567,189,332,4.69,3,0,0
16667,68,2,567,284,236,4.24,2,0,0
16345,44,1,565,565,288,0,1,0,0
17014,8,4,563,141,238,0.79,4,1,0.25
17970,211,1,563,563,513,0,1,0,0
14167,39,4,563,141,147,5.92,4,0,0
14753,87,1,563,563,211,0,1,0,0
13946,79,3,562,187,443,18.8,3,0,0
16916,23,2,562,281,431,2.58,2,0,0
12577,35,4,560,140,462,2.23,4,1,0.25
16275,196,1,560,560,336,0,1,0,0
14400,141,2,560,280,450,0.32,2,1,0.5
15415,313,1,560,560,551,0,1,0,0
14273,51,4,560,140,264,6.75,4,0,0
13044,291,1,560,560,429,0,1,0,0
16906,81,4,560,140,263,1.94,4,0,0
17503,2,2,559,280,486,0.95,2,0,0
14592,35,3,558,186,407,0.18,3,0,0
13260,61,1,558,558,142,0,1,0,0
15339,66,3,558,186,414,2.89,3,1,0.33
13800,309,1,558,558,331,0,1,0,0
17955,198,4,557,139,273,1.11,4,0,0
13939,23,4,557,139,843,6.38,4,1,0.25
13405,204,2,557,279,163,4.71,2,0,0
16385,60,3,555,185,258,5.45,3,0,0
17864,12,3,555,185,706,2.94,3,0,0
14338,158,4,554,139,329,1.12,4,2,0.5
14891,148,2,554,277,505,1.22,2,0,0
15068,46,2,553,277,364,2.04,2,0,0
12879,44,4,553,138,363,4.18,4,1,0.25
12363,109,2,552,276,408,6,2,0,0
15315,64,3,552,184,838,1.35,3,1,0.33
17674,74,2,551,276,672,11.31,2,0,0
17291,308,1,551,551,72,0,1,0,0
17235,25,2,550,275,224,12.39,2,0,0
12649,107,4,550,138,571,8.57,4,1,0.25
17265,138,2,550,275,389,0.34,2,0,0
15830,29,2,548,274,409,0.2,2,1,0.5
16031,92,2,548,274,421,1.59,2,0,0
16811,4,2,547,274,477,0.44,2,0,0
17520,53,1,547,547,365,0,1,0,0
17295,28,3,547,182,293,0.52,3,0,0
17637,31,2,547,274,280,2.44,2,0,0
14805,15,4,546,137,114,6.6,4,0,0
17806,11,1,546,546,727,0,1,0,0
12478,3,1,546,546,233,0,1,0,0
12521,142,1,546,546,306,0,1,0,0
12987,73,3,545,182,217,4.24,3,1,0.33
14177,84,5,545,109,203,2.29,5,1,0.2
13617,40,3,544,181,300,3.26,3,0,0
16475,88,4,544,136,319,6.81,4,0,0
13390,74,1,544,544,224,0,1,0,0
13278,40,1,543,543,537,0,1,0,0
16927,115,3,543,181,993,49,3,0,0
16211,81,2,543,272,153,0.3,2,1,0.5
16230,189,2,542,271,365,0.88,2,0,0
17447,40,2,542,271,443,0.89,2,0,0
17557,14,3,541,180,306,2,3,0,0
14997,46,4,541,135,1102,5,4,1,0.25
12743,134,2,540,270,315,0,2,0,0
13874,358,1,540,540,180,0,1,0,0
14496,311,2,539,270,159,3.39,2,0,0
16278,23,3,538,179,109,3.17,3,2,0.67
16536,107,2,538,269,249,0.04,2,1,0.5
14474,43,2,538,269,139,0.07,2,1,0.5
15539,7,1,538,538,410,0,1,0,0
15043,31,1,537,537,300,0,1,0,0
16206,54,4,537,134,272,4.35,4,0,0
14539,15,2,537,269,428,0.9,2,0,0
16804,23,3,537,179,246,4.19,3,0,0
12719,5,3,536,179,357,1.51,3,1,0.33
13894,22,5,536,107,339,9.9,5,2,0.4
13385,329,1,535,535,281,0,1,0,0
13000,106,3,535,178,379,8.57,3,0,0
16142,249,1,535,535,422,0,1,0,0
17443,219,1,534,534,504,0,1,0,0
13434,74,2,534,267,300,2.44,2,0,0
16340,107,1,534,534,486,0,1,0,0
15825,172,1,533,533,220,0,1,0,0
12513,84,2,533,267,453,0.82,2,1,0.5
16706,37,3,531,177,249,0.62,3,0,0
14265,109,2,530,265,330,1.3,2,0,0
12654,10,5,530,106,260,8.58,5,0,0
16933,1,5,530,106,281,4.94,5,3,0.6
14002,134,2,530,265,877,0.48,2,0,0
18159,301,1,530,530,139,0,1,0,0
18043,24,3,529,176,265,3,3,0,0
16185,16,2,529,265,260,7.17,2,0,0
15756,61,4,528,132,241,0.98,4,0,0
17631,1,3,528,176,334,6.05,3,0,0
15452,29,3,528,176,280,4.24,3,0,0
17623,32,1,527,527,265,0,1,0,0
15919,19,2,526,263,385,2.88,2,0,0
17062,313,5,524,105,404,0.79,5,1,0.2
13721,36,1,524,524,316,0,1,0,0
17329,14,2,523,262,142,9.38,2,0,0
17712,44,1,523,523,215,0,1,0,0
18017,81,3,523,174,300,114.5,3,0,0
15149,133,1,521,521,128,0,1,0,0
12410,301,3,521,174,205,0.27,3,1,0.33
13811,183,2,520,260,63,6.11,2,0,0
17345,15,4,520,130,341,2.21,4,0,0
14873,210,1,520,520,168,0,1,0,0
12571,39,2,520,260,523,2.45,2,0,0
13643,31,3,519,173,273,5.67,3,0,0
16135,262,1,518,518,209,0,1,0,0
15030,71,2,518,259,372,32.67,2,0,0
16650,71,1,518,518,372,0,1,0,0
17454,192,4,518,130,243,2.77,4,0,0
18252,50,2,518,259,234,1.3,2,0,0
18205,36,2,517,259,192,1.23,2,0,0
17897,172,4,516,129,216,1.85,4,1,0.25
17888,18,10,516,52,424,4.28,10,2,0.2
14463,98,3,515,172,178,26.5,3,0,0
15246,238,2,514,257,247,3.75,2,0,0
17290,3,2,513,257,397,0.13,2,0,0
17513,72,1,513,513,254,0,1,0,0
17429,120,4,512,128,616,2.34,4,1,0.25
15467,9,4,512,128,306,2.73,4,1,0.25
12638,33,1,512,512,573,0,1,0,0
17805,73,1,512,512,478,0,1,0,0
16561,5,2,511,256,244,1.8,2,0,0
14851,23,2,511,256,325,8.59,2,0,0
12426,194,1,511,511,254,0,1,0,0
15655,233,2,511,256,319,0.28,2,1,0.5
16325,44,5,511,102,164,10.53,5,2,0.4
14618,9,4,509,127,259,25.36,4,1,0.25
15417,85,1,509,509,284,0,1,0,0
17391,163,2,509,255,480,0,2,0,0
15891,226,1,509,509,417,0,1,0,0
14317,64,1,509,509,255,0,1,0,0
14034,22,4,509,127,312,1.53,4,1,0.25
17958,116,1,508,508,84,0,1,0,0
17415,79,1,508,508,114,0,1,0,0
14158,40,1,508,508,781,0,1,0,0
14820,21,4,507,127,253,5.36,4,0,0
13885,189,2,507,254,182,0.41,2,0,0
17480,73,2,507,254,336,0.1,2,1,0.5
12988,292,1,506,506,126,0,1,0,0
16614,182,1,506,506,223,0,1,0,0
16960,38,3,505,168,301,2.14,3,0,0
12390,79,1,505,505,350,0,1,0,0
14014,77,1,505,505,1076,0,1,0,0
12863,52,2,504,252,186,29.2,2,1,0.5
12991,23,2,504,252,405,2.97,2,0,0
17630,169,2,504,252,158,2.48,2,0,0
15469,43,4,504,126,150,2.92,4,2,0.5
13865,58,4,502,126,204,7.93,4,0,0
14871,3,4,501,125,179,3.87,4,0,0
13247,17,4,501,125,328,2.63,4,0,0
12559,310,3,500,167,279,0.4,3,1,0.33
16616,15,2,500,250,370,4.44,2,0,0
15389,172,1,500,500,400,0,1,0,0
14681,71,3,499,166,76,23.33,3,0,0
13493,275,2,499,250,377,2.2,2,0,0
12866,283,1,499,499,167,0,1,0,0
15193,60,1,499,499,144,0,1,0,0
15142,46,1,499,499,365,0,1,0,0
14077,40,5,499,100,268,5.63,5,0,0
16820,95,1,498,498,307,0,1,0,0
17298,101,2,498,249,387,0.79,2,0,0
17495,7,2,498,249,229,1.19,2,0,0
12904,18,2,496,248,294,2.2,2,0,0
17374,218,2,496,248,85,2.3,2,0,0
15300,64,1,496,496,292,0,1,0,0
17053,128,2,496,248,121,0.15,2,1,0.5
15448,312,1,495,495,232,0,1,0,0
16602,31,2,495,248,317,0.16,2,1,0.5
12763,138,2,494,247,316,13.53,2,0,0
16955,184,5,494,99,246,7.48,5,1,0.2
17333,85,1,494,494,375,0,1,0,0
16352,17,2,494,247,300,0.74,2,0,0
14270,331,1,493,493,197,0,1,0,0
15882,198,5,493,99,254,7.68,5,1,0.2
13732,28,1,492,492,498,0,1,0,0
16488,33,4,492,123,724,3.8,4,1,0.25
15000,47,1,491,491,218,0,1,0,0
14236,80,2,491,246,310,20.79,2,0,0
18074,373,1,490,490,190,0,1,0,0
14416,22,2,490,245,326,1.54,2,0,0
16892,1,7,489,70,232,3.28,7,2,0.29
14396,65,2,488,244,225,4.25,2,0,0
16643,245,1,488,488,269,0,1,0,0
13984,26,6,488,81,271,21,6,1,0.17
15165,373,1,488,488,160,0,1,0,0
17361,49,3,488,163,157,8.64,3,0,0
17453,17,2,487,244,219,2.56,2,0,0
13675,151,2,487,244,330,5.54,2,0,0
15081,22,6,487,81,188,10.06,6,1,0.17
13153,5,1,486,486,418,0,1,0,0
17658,10,3,486,162,522,9.05,3,1,0.33
13116,117,2,485,243,290,0.7,2,1,0.5
16999,23,2,485,243,294,2.27,2,0,0
13812,42,3,485,162,330,1.94,3,0,0
15287,22,3,485,162,432,2.35,3,1,0.33
14958,147,3,484,161,128,2.42,3,0,0
13531,205,2,484,242,174,7.67,2,0,0
13816,23,4,483,121,256,1.3,4,2,0.5
14450,180,3,483,161,241,3.56,3,0,0
16603,74,2,482,241,480,0.48,2,0,0
18216,31,1,482,482,200,0,1,0,0
14130,319,1,481,481,257,0,1,0,0
13176,46,1,481,481,448,0,1,0,0
16863,29,4,481,120,392,12.44,4,2,0.5
12631,57,1,481,481,232,0,1,0,0
16518,61,3,481,160,325,5.41,3,1,0.33
17555,19,2,480,240,348,3.02,2,0,0
16368,2,2,480,240,251,0.37,2,0,0
12601,189,6,480,80,239,6.09,6,1,0.17
16008,23,3,479,160,323,5.63,3,0,0
16812,360,1,479,479,81,0,1,0,0
16693,68,2,478,239,203,3.5,2,0,0
12644,129,1,478,478,325,0,1,0,0
15091,53,2,477,239,343,0.43,2,1,0.5
12784,15,1,477,477,278,0,1,0,0
15344,0,5,477,95,106,2.29,5,2,0.4
15507,171,1,476,476,160,0,1,0,0
15780,183,3,475,158,220,6.18,3,0,0
15006,51,1,475,475,285,0,1,0,0
14013,110,3,473,158,462,5,3,0,0
13043,253,2,472,236,251,1.46,2,1,0.5
17950,72,4,472,118,342,4.11,4,1,0.25
15963,19,2,471,236,298,0.93,2,0,0
15721,11,1,471,471,388,0,1,0,0
15557,28,1,469,469,213,0,1,0,0
14896,204,2,469,235,279,3.81,2,0,0
13005,173,3,469,156,167,2.54,3,1,0.33
14029,63,2,468,234,198,5.71,2,0,0
14147,49,3,468,156,96,47,3,1,0.33
13579,14,2,467,234,176,16.09,2,0,0
16504,25,1,466,466,510,0,1,0,0
13248,124,2,466,233,305,2.56,2,0,0
13928,10,4,465,116,129,4.65,4,0,0
15349,158,2,464,232,321,0.41,2,0,0
15026,80,3,464,155,225,3.32,3,0,0
16586,248,1,464,464,95,0,1,0,0
14967,49,1,464,464,140,0,1,0,0
15109,240,2,464,232,127,0.13,2,1,0.5
17964,31,2,463,232,294,3.51,2,0,0
14853,8,3,463,154,81,22.44,3,1,0.33
14489,207,1,463,463,299,0,1,0,0
17418,42,2,463,232,289,9.69,2,0,0
12945,288,1,463,463,165,0,1,0,0
14331,124,2,463,232,252,0.37,2,0,0
16805,173,2,461,231,539,1.92,2,0,0
14470,11,2,461,231,193,6.55,2,0,0
16824,15,2,461,231,236,5.92,2,0,0
12793,334,2,461,231,292,1.71,2,0,0
13092,70,6,460,77,271,11.48,6,1,0.17
12667,58,1,460,460,391,0,1,0,0
16589,71,3,459,153,368,2.78,3,0,0
12811,261,2,459,230,227,0.81,2,0,0
17880,364,1,459,459,314,0,1,0,0
16374,66,2,459,230,236,1.83,2,0,0
12355,214,1,459,459,240,0,1,0,0
16859,106,5,458,92,655,2.19,5,3,0.6
15121,50,2,458,229,199,8.81,2,0,0
15092,215,2,458,229,135,2.72,2,0,0
16768,47,5,458,92,191,3.91,5,2,0.4
14497,301,2,457,229,233,0.23,2,1,0.5
13398,192,1,457,457,281,0,1,0,0
15589,252,4,457,114,242,1.97,4,1,0.25
12999,196,3,456,152,342,1.78,3,0,0
15754,50,4,456,114,197,6.93,4,1,0.25
15018,38,4,456,114,188,10.58,4,1,0.25
12808,36,3,456,152,187,12.73,3,0,0
15585,176,1,455,455,320,0,1,0,0
16529,190,1,455,455,198,0,1,0,0
14335,16,2,455,228,375,1.36,2,0,0
15223,225,3,455,152,98,0.74,3,1,0.33
17140,247,1,454,454,296,0,1,0,0
15475,77,1,454,454,319,0,1,0,0
13485,233,1,454,454,277,0,1,0,0
15471,2,1,454,454,256,0,1,0,0
16038,7,4,454,114,241,7.11,4,1,0.25
17564,24,3,454,151,146,1.15,3,0,0
17460,78,8,453,57,176,8.06,8,2,0.25
14184,66,1,453,453,127,0,1,0,0
18071,257,2,453,227,260,4.5,2,0,0
13506,312,3,453,151,321,2.04,3,1,0.33
18158,9,3,452,151,353,2.32,3,1,0.33
12816,95,2,452,226,125,3.08,2,0,0
14173,10,4,451,113,150,7.39,4,0,0
16574,71,1,451,451,416,0,1,0,0
13489,105,4,450,113,560,14.46,4,0,0
16885,15,3,450,150,178,3.58,3,0,0
17040,137,1,450,450,181,0,1,0,0
12596,51,2,450,225,468,7.92,2,0,0
15739,66,1,449,449,472,0,1,0,0
18176,353,2,449,225,279,0.13,2,1,0.5
14780,54,2,448,224,310,0.92,2,0,0
15368,21,1,447,447,230,0,1,0,0
17370,72,4,446,112,540,3,4,0,0
18006,23,1,445,445,220,0,1,0,0
14638,50,1,444,444,166,0,1,0,0
16404,70,1,443,443,157,0,1,0,0
18222,92,1,443,443,335,0,1,0,0
12414,217,3,442,147,297,6.57,3,0,0
16163,225,3,442,147,92,23.17,3,1,0.33
16025,29,1,440,440,338,0,1,0,0
18233,325,1,440,440,4,0,1,0,0
15524,24,1,440,440,4,0,1,0,0
17579,4,4,440,110,256,3.41,4,1,0.25
12391,21,1,440,440,293,0,1,0,0
14022,225,1,440,440,487,0,1,0,0
16968,4,2,439,220,326,3.43,2,0,0
14272,73,2,438,219,599,5.63,2,0,0
15468,35,5,438,88,150,11.54,5,3,0.6
16034,196,3,438,146,242,6.48,3,0,0
15877,1,3,438,146,243,0.13,3,1,0.33
14513,100,4,438,110,355,10.94,4,1,0.25
15881,312,8,438,55,199,1.65,8,3,0.38
16898,26,4,437,109,379,2.17,4,1,0.25
16084,299,1,436,436,216,0,1,0,0
15551,36,1,436,436,218,0,1,0,0
16948,138,3,435,145,1614,10.33,3,0,0
15456,283,3,435,145,633,1.32,3,0,0
14093,12,1,434,434,391,0,1,0,0
16236,78,1,432,432,184,0,1,0,0
16881,66,1,432,432,600,0,1,0,0
13245,50,1,431,431,125,0,1,0,0
13066,24,3,431,144,320,0.15,3,1,0.33
12447,243,1,431,431,187,0,1,0,0
15036,72,3,430,143,316,0.91,3,0,0
15450,30,1,430,430,376,0,1,0,0
15230,239,2,430,215,351,0.05,2,0,0
12827,5,3,430,143,197,1.58,3,0,0
16884,37,2,430,215,320,0,2,0,0
13602,64,1,429,429,267,0,1,0,0
15957,31,1,429,429,211,0,1,0,0
12436,99,1,429,429,209,0,1,0,0
15553,60,1,429,429,449,0,1,0,0
15976,165,2,428,214,275,0.57,2,0,0
12740,63,1,428,428,342,0,1,0,0
17869,107,5,428,86,111,6.67,5,0,0
15360,39,1,428,428,223,0,1,0,0
13171,8,5,427,85,227,6.17,5,2,0.4
15406,18,4,427,107,236,4.93,4,2,0.5
15930,67,1,427,427,139,0,1,0,0
15535,173,7,426,61,121,2.57,7,3,0.43
15646,157,4,425,106,388,6.09,4,1,0.25
15639,134,1,425,425,323,0,1,0,0
12491,38,1,424,424,258,0,1,0,0
17525,359,1,423,423,82,0,1,0,0
14431,298,2,423,212,124,0.2,2,1,0.5
12479,3,3,423,141,348,0.21,3,2,0.67
16119,8,2,423,212,240,4.27,2,0,0
18240,46,1,423,423,126,0,1,0,0
16233,71,5,422,84,165,12.21,5,2,0.4
16780,100,2,422,211,270,2.72,2,0,0
18106,329,1,422,422,126,0,1,0,0
13140,108,3,422,141,185,5.84,3,0,0
14757,75,1,421,421,160,0,1,0,0
15206,10,4,420,105,162,33.13,4,0,0
14124,84,1,420,420,1618,0,1,0,0
18034,21,2,419,210,559,0,2,0,0
12787,9,3,419,140,258,11.37,3,0,0
15361,361,1,419,419,336,0,1,0,0
17701,252,1,418,418,109,0,1,0,0
17371,17,3,418,139,151,4.04,3,0,0
17232,2,2,418,209,202,0.32,2,0,0
15433,79,3,418,139,399,3.6,3,1,0.33
16737,53,1,418,418,288,0,1,0,0
13473,60,3,418,139,260,12.9,3,1,0.33
12833,145,1,417,417,156,0,1,0,0
13889,92,1,417,417,146,0,1,0,0
16957,239,2,417,209,172,2.8,2,0,0
12729,113,1,417,417,231,0,1,0,0
16816,103,4,417,104,274,9.37,4,0,0
15803,51,1,416,416,290,0,1,0,0
14139,46,1,416,416,510,0,1,0,0
15725,15,1,415,415,221,0,1,0,0
14998,170,2,415,208,258,0.97,2,0,0
16795,365,1,415,415,239,0,1,0,0
12993,23,4,415,104,240,10.54,4,0,0
18001,12,2,415,208,362,1.32,2,0,0
13166,282,2,415,208,214,0,2,1,0.5
13974,49,1,414,414,249,0,1,0,0
14288,212,2,414,207,187,0.06,2,1,0.5
15994,54,1,414,414,173,0,1,0,0
17483,65,3,414,138,191,5.8,3,0,0
16834,227,1,413,413,358,0,1,0,0
17134,106,2,413,207,98,7.14,2,0,0
15523,84,1,412,412,132,0,1,0,0
16272,116,1,412,412,224,0,1,0,0
15186,14,2,411,206,215,8.56,2,0,0
17392,306,2,411,206,275,0.94,2,0,0
12990,31,3,410,137,200,23.08,3,0,0
13827,57,3,410,137,138,0.93,3,0,0
15099,84,1,410,410,343,0,1,0,0
12930,78,4,410,103,250,3.54,4,2,0.5
15695,266,2,410,205,212,0,2,0,0
14348,260,1,410,410,183,0,1,0,0
17913,58,2,409,205,288,5.19,2,0,0
16018,39,2,409,205,190,5.22,2,0,0
15269,23,1,409,409,26,0,1,0,0
16243,33,2,409,205,110,0.42,2,0,0
16629,73,2,409,205,489,0.37,2,0,0
15225,234,1,409,409,226,0,1,0,0
16324,128,3,409,136,270,0.44,3,0,0
17931,134,2,408,204,249,1.89,2,0,0
15127,65,1,407,407,251,0,1,0,0
16399,19,2,406,203,245,3.09,2,0,0
16947,235,1,406,406,312,0,1,0,0
14616,242,3,406,135,104,36.5,3,0,0
12384,28,3,406,135,117,3.37,3,1,0.33
12922,161,1,405,405,370,0,1,0,0
15938,112,5,405,81,240,12.29,5,0,0
15012,53,2,405,203,225,2.64,2,0,0
12970,7,4,405,101,268,2.46,4,0,0
16319,217,1,404,404,72,0,1,0,0
12564,261,1,403,403,130,0,1,0,0
18036,32,3,403,134,232,2.29,3,0,0
17431,313,1,403,403,292,0,1,0,0
12592,92,2,402,201,288,8.07,2,0,0
15184,29,2,402,201,199,2.64,2,0,0
12386,337,2,402,201,354,3.22,2,0,0
16198,75,1,401,401,128,0,1,0,0
15158,45,1,401,401,198,0,1,0,0
15889,156,2,401,201,200,2.59,2,0,0
16500,4,6,401,67,123,32.4,6,0,0
13615,312,2,400,200,183,0.26,2,1,0.5
12809,168,2,400,200,216,0.38,2,1,0.5
18154,3,2,399,200,255,2,2,0,0
17830,1,3,399,133,92,13.05,3,0,0
15809,35,6,399,67,251,6.31,6,1,0.17
17052,28,1,399,399,251,0,1,0,0
15522,32,2,398,199,572,0.98,2,0,0
15967,23,2,398,199,205,3.73,2,0,0
12508,26,2,398,199,271,0.03,2,0,0
12824,59,1,397,397,232,0,1,0,0
17926,133,2,397,199,306,3.5,2,0,0
17486,261,1,397,397,191,0,1,0,0
13594,52,1,397,397,359,0,1,0,0
16354,63,2,396,198,150,0.24,2,0,0
15883,2,2,396,198,223,0.65,2,0,0
18067,40,1,396,396,189,0,1,0,0
18164,31,2,395,198,183,0.25,2,1,0.5
15264,64,1,394,394,265,0,1,0,0
16207,25,1,394,394,140,0,1,0,0
15386,186,1,394,394,446,0,1,0,0
14620,204,3,393,131,188,2.72,3,1,0.33
14600,305,1,393,393,125,0,1,0,0
14670,280,2,393,197,326,0,2,0,0
17226,308,1,393,393,406,0,1,0,0
14157,19,3,392,131,260,5.76,3,1,0.33
15837,64,1,392,392,189,0,1,0,0
16917,276,1,392,392,232,0,1,0,0
16010,245,3,392,131,202,1.47,3,0,0
12403,49,1,392,392,94,0,1,0,0
15342,116,2,392,196,276,0.52,2,1,0.5
13255,3,3,391,130,174,28.38,3,1,0.33
17603,50,2,391,196,73,2.55,2,1,0.5
17379,11,1,390,390,623,0,1,0,0
14910,2,7,390,56,221,1.47,7,3,0.43
14752,43,1,390,390,260,0,1,0,0
16250,261,2,389,195,208,4.87,2,0,0
15847,38,2,389,195,449,11.86,2,0,0
